"Experiment","Date","Cage.ID","Location","Tag","Fullness","Digestion","Contents.Weight","Prey.Taxa","LH.Stage","Count","Taxa Weight","Comments","Taxa","Mesh","tlc"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Acanthocyclops sp.","adult",4,NA,NA,"Cyclopoid","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG08",3,5,0.0013,"Bosmina sp.","undetermined",2,NA,NA,"Cladocera","wrap","RG08 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF19",4,5,0.0014,"Acanthocyclops sp.","adult",4,NA,NA,"Cyclopoid","wrap","RF19 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG08",3,5,0.0013,"Eurytemora affinis","copepodid",2,NA,NA,"Calanoid","wrap","RG08 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG08",3,5,0.0013,"Acanthocyclops sp.","copepodid",13,NA,NA,"Cyclopoid","wrap","RG08 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF19",4,5,0.0014,"Sida sp.","undetermined",1,NA,NA,"Cladocera","wrap","RF19 RV.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Simocephalus sp.","undetermined",2,NA,NA,"Cladocera","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI35",4,5,0.0027,"Diaptomidae","adult",2,NA,"Skistodiaptomus pallidus","Calanoid","wrap","RI35 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RJ83",5,5,0.004,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","wrap","RJ83 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF19",4,5,0.0014,"Simocephalus sp.","undetermined",2,NA,NA,"Cladocera","wrap","RF19 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","OO99",3,5,0.0015,"Acanthocyclops sp.","copepodid",2,NA,NA,"Cyclopoid","wrap","OO99 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","OO99",3,5,0.0015,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","wrap","OO99 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG08",3,5,0.0013,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","wrap","RG08 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG08",3,5,0.0013,"Acanthocyclops sp.","adult",10,NA,NA,"Cyclopoid","wrap","RG08 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG08",3,5,0.0013,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","wrap","RG08 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG05",3,6,8e-04,"Daphnia sp.","undetermined",2,NA,NA,"Cladocera","wrap","RG05 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG05",3,6,8e-04,"Acanthocyclops sp.","adult",2,NA,NA,"Cyclopoid","wrap","RG05 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RF14",3,5,0.0014,"Bosmina sp.","undetermined",9,NA,NA,"Cladocera","wrap","RF14 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RF14",3,5,0.0014,"Chydorus sp.","undetermined",2,NA,NA,"Cladocera","wrap","RF14 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Bosmina sp.","undetermined",6,NA,NA,"Cladocera","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI35",4,5,0.0027,"Calanoida","copepodid",14,NA,NA,"Calanoid","wrap","RI35 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI35",4,5,0.0027,"Eurytemora affinis","adult",4,NA,NA,"Calanoid","wrap","RI35 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RJ83",5,5,0.004,"Eucyclops sp.","undetermined",3,NA,NA,"Cyclopoid","wrap","RJ83 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RJ83",5,5,0.004,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","wrap","RJ83 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI35",4,5,0.0027,"Cyclopoida","copepodid",25,NA,NA,"Cyclopoid","wrap","RI35 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF51",4,5,0.0038,"Acanthocyclops sp.","copepodid",4,NA,NA,"Cyclopoid","wrap","RF51 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF51",4,5,0.0038,"Bosmina sp.","undetermined",1,NA,NA,"Cladocera","wrap","RF51 RV.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Scapholeberis sp.","undetermined",1,NA,NA,"Cladocera","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF51",4,5,0.0038,"Daphnia sp.","undetermined",16,NA,NA,"Cladocera","wrap","RF51 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF51",4,5,0.0038,"Cladocera","undetermined",5,NA,NA,"Cladocera","wrap","RF51 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG05",3,6,8e-04,"Acanthocyclops sp.","copepodid",31,NA,NA,"Cyclopoid","wrap","RG05 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF51",4,5,0.0038,"Gammaridea","undetermined",1,NA,"body parts","Amphipod","wrap","RF51 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RF14",3,5,0.0014,"Acanthocyclops sp.","adult",8,NA,NA,"Cyclopoid","wrap","RF14 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RF14",3,5,0.0014,"Acanthocyclops sp.","copepodid",1,NA,NA,"Cyclopoid","wrap","RF14 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI35",4,5,0.0027,"Diacyclops thomasi","undetermined",2,NA,NA,"Cyclopoid","wrap","RI35 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Calanoida","copepodid",4,NA,NA,"Calanoid","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Cyclopoida","copepodid",20,NA,NA,"Cyclopoid","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Scapholeberis sp.","undetermined",2,NA,NA,"Cladocera","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Daphnia sp.","undetermined",2,NA,NA,"Cladocera","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF19",4,5,0.0014,"Acanthocyclops sp.","copepodid",2,NA,NA,"Cyclopoid","wrap","RF19 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF51",4,5,0.0038,"Cyclopoida","copepodid",1,NA,NA,"Cyclopoid","wrap","RF51 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF22",2,5,5e-04,"Daphnia sp.","undetermined",1,NA,NA,"Cladocera","wrap","RF22 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF22",2,5,5e-04,"Acanthocyclops sp.","adult",2,NA,NA,"Cyclopoid","wrap","RF22 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF51",4,5,0.0038,"plant matter","undetermined",1,NA,"small stock","Other","wrap","RF51 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RK47",3,5,0.0019,"Daphnia sp.","undetermined",5,NA,NA,"Cladocera","wrap","RK47 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Chydorus sp.","undetermined",18,NA,NA,"Cladocera","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Daphnia sp.","undetermined",2,NA,NA,"Cladocera","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Chydorus sp.","undetermined",34,NA,NA,"Cladocera","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RK47",3,5,0.0019,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","wrap","RK47 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RK47",3,5,0.0019,"Acanthocyclops sp.","copepodid",6,NA,NA,"Cyclopoid","wrap","RK47 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Sinocalanus doerrii","adult",1,NA,NA,"Calanoid","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","OO99",3,5,0.0015,"Cyclopoida","copepodid",1,NA,NA,"Cyclopoid","wrap","OO99 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG05",3,6,8e-04,"Chironomidae","adult",1,NA,"0.0008","Diptera","wrap","RG05 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG05",3,6,8e-04,"Chydorus sp.","undetermined",7,NA,NA,"Cladocera","wrap","RG05 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RK74",3,3,0.0023,"Daphnia sp.","undetermined",4,NA,NA,"Cladocera","wrap","RK74 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RK74",3,3,0.0023,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","wrap","RK74 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RA19",3,3,0.0055,"Daphnia sp.","undetermined",3,NA,NA,"Cladocera","wrap","RA19 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RA19",3,3,0.0055,"Ceriodaphnia sp.","undetermined",2,NA,NA,"Cladocera","wrap","RA19 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RA19",3,3,0.0055,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","wrap","RA19 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Diacyclops thomasi","undetermined",4,NA,NA,"Cyclopoid","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Chironomidae","larva",2,NA,NA,"Diptera","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RJ83",5,5,0.004,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","wrap","RJ83 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Simocephalus sp.","undetermined",6,NA,NA,"Cladocera","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Sinocalanus doerrii","adult",1,NA,NA,"Calanoid","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Bosmina sp.","undetermined",4,NA,NA,"Cladocera","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Chydorus sp.","undetermined",11,NA,NA,"Cladocera","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Daphnia sp.","undetermined",1,NA,NA,"Cladocera","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RH02",4,5,0.0014,"Acanthocyclops sp.","copepodid",16,NA,NA,"Cyclopoid","wrap","RH02 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RH02",4,5,0.0014,"Daphnia sp.","undetermined",12,NA,NA,"Cladocera","wrap","RH02 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RH02",4,5,0.0014,"Diacyclops thomasi","undetermined",2,NA,NA,"Cyclopoid","wrap","RH02 RV.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Chironomidae","larva",1,NA,NA,"Diptera","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Acanthocyclops sp.","adult",15,NA,"0.0029","Cyclopoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Acanthocyclops sp.","copepodid",66,NA,NA,"Cyclopoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Eucyclops sp.","undetermined",3,NA,NA,"Cyclopoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RF14",3,5,0.0014,"Diacyclops thomasi","undetermined",10,NA,NA,"Cyclopoid","wrap","RF14 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RF14",3,5,0.0014,"Eurycercus sp.","undetermined",1,NA,NA,"Cladocera","wrap","RF14 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RF14",3,5,0.0014,"Eurytemora affinis","adult",4,NA,NA,"Calanoid","wrap","RF14 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RF14",3,5,0.0014,"Cyclopoida","copepodid",12,NA,NA,"Cyclopoid","wrap","RF14 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF19",4,5,0.0014,"Daphnia sp.","undetermined",5,NA,NA,"Cladocera","wrap","RF19 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF22",2,5,5e-04,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","wrap","RF22 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","OO04",2,5,0.0011,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","wrap","OO04 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","OO04",2,5,0.0011,"Calanoida","copepodid",1,NA,NA,"Calanoid","wrap","OO04 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Halicyclops sp.","undetermined",1,NA,NA,"Cyclopoid","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Scapholeberis sp.","undetermined",2,NA,NA,"Cladocera","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Acanthocyclops sp.","adult",9,NA,NA,"Cyclopoid","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RK47",3,5,0.0019,"Ceriodaphnia sp.","undetermined",3,NA,NA,"Cladocera","wrap","RK47 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","OO99",3,5,0.0015,"Ceriodaphnia sp.","undetermined",2,NA,NA,"Cladocera","wrap","OO99 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","OO99",3,5,0.0015,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","wrap","OO99 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI35",4,5,0.0027,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","wrap","RI35 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI35",4,5,0.0027,"Acanthocyclops sp.","copepodid",37,NA,NA,"Cyclopoid","wrap","RI35 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RK47",3,5,0.0019,"Diaptomidae","copepodid",1,NA,NA,"Calanoid","wrap","RK47 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RC39",4,4,0.0049,"Daphnia sp.","undetermined",6,NA,NA,"Cladocera","wrap","RC39 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RC39",4,4,0.0049,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","wrap","RC39 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RC39",4,4,0.0049,"Simocephalus sp.","undetermined",3,NA,NA,"Cladocera","wrap","RC39 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RC39",4,4,0.0049,"Acanthocyclops sp.","adult",5,NA,NA,"Cyclopoid","wrap","RC39 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RC39",4,4,0.0049,"Acanthocyclops sp.","copepodid",1,NA,NA,"Cyclopoid","wrap","RC39 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RC39",4,4,0.0049,"Ostracoda","undetermined",1,NA,NA,"Ostracod","wrap","RC39 RV.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Acanthocyclops sp.","adult",10,NA,"0.0017","Cyclopoid","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Acanthocyclops sp.","copepodid",40,NA,NA,"Cyclopoid","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Harpacticoida","adult",1,NA,NA,"Harpacticoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF51",4,5,0.0038,"Simocephalus sp.","undetermined",4,NA,NA,"Cladocera","wrap","RF51 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF51",4,5,0.0038,"Acanthocyclops sp.","adult",13,NA,NA,"Cyclopoid","wrap","RF51 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RH02",4,5,0.0014,"Eucyclops sp.","undetermined",2,NA,NA,"Cyclopoid","wrap","RH02 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RH02",4,5,0.0014,"Diaptomidae","adult",1,NA,NA,"Calanoid","wrap","RH02 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Eurytemora affinis","copepodid",1,NA,NA,"Calanoid","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Sinocalanus doerrii","adult",2,NA,NA,"Calanoid","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Sinocalanus doerrii","copepodid",1,NA,NA,"Calanoid","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG12",4,5,0.0028,"Bosmina sp.","undetermined",8,NA,NA,"Cladocera","wrap","RG12 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF22",2,5,5e-04,"Acanthocyclops sp.","copepodid",8,NA,NA,"Cyclopoid","wrap","RF22 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF22",2,5,5e-04,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","wrap","RF22 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RF22",2,5,5e-04,"Diacyclops thomasi","undetermined",2,NA,NA,"Cyclopoid","wrap","RF22 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Acanthocyclops sp.","copepodid",49,NA,NA,"Cyclopoid","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","OO04",2,5,0.0011,"Acanthocyclops sp.","adult",4,NA,NA,"Cyclopoid","wrap","OO04 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Bosmina sp.","undetermined",14,NA,NA,"Cladocera","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Chydorus sp.","undetermined",12,NA,NA,"Cladocera","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","OO04",2,5,0.0011,"Daphnia sp.","undetermined",5,NA,NA,"Cladocera","wrap","OO04 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Cyclopoida","copepodid",28,NA,NA,"Cyclopoid","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","OO04",2,5,0.0011,"Acanthocyclops sp.","copepodid",14,NA,NA,"Cyclopoid","wrap","OO04 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Acanthocyclops sp.","copepodid",91,NA,NA,"Cyclopoid","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI35",4,5,0.0027,"Chydorus sp.","undetermined",29,NA,NA,"Cladocera","wrap","RI35 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG05",3,6,8e-04,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","wrap","RG05 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RG05",3,6,8e-04,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","wrap","RG05 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI35",4,5,0.0027,"Bosmina sp.","undetermined",20,NA,NA,"Cladocera","wrap","RI35 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Bosmina sp.","undetermined",8,NA,NA,"Cladocera","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Chydorus sp.","undetermined",19,NA,NA,"Cladocera","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Cyclopoida","copepodid",14,NA,NA,"Cyclopoid","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-05-08,"D","DWSC.Winter","RH60",3,6,0.0017,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","wrap","RH60 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Daphnia sp.","undetermined",7,NA,NA,"Cladocera","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Eurytemora affinis","adult",8,NA,NA,"Calanoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Sinocalanus doerrii","adult",1,NA,NA,"Calanoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RC28",5,5,0.0019,"Daphnia sp.","undetermined",2,NA,NA,"Cladocera","wrap","RC28 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Eurytemora affinis","copepodid",6,NA,NA,"Calanoid","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","OO99",3,5,0.0015,"Daphnia sp.","undetermined",3,NA,NA,"Cladocera","wrap","OO99 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Calanoida","copepodid",2,NA,NA,"Calanoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RH02",4,5,0.0014,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","wrap","RH02 RV.Winter D"
"Cage Prototypes",2019-02-25,"D","RV.Winter","RH02",4,5,0.0014,"Simocephalus sp.","undetermined",4,NA,NA,"Cladocera","wrap","RH02 RV.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Chironomidae","larva",1,NA,NA,"Diptera","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Americorophium sp.","juvenile",1,NA,NA,"Amphipod","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Cyclopoida","copepodid",17,NA,NA,"Cyclopoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RN62",4,5,0.0029,"Eurytemora affinis","copepodid",1,NA,NA,"Calanoid","wrap","RN62 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"D","DWSC.Winter","RI89",4,5,0.0027,"Acanthocyclops sp.","adult",17,NA,NA,"Cyclopoid","wrap","RI89 DWSC.Winter D"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RJ34",4,5,0.0027,"Daphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RJ34 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN63",4,4,0.0036,"Diaptomidae","adult",1,NA,NA,"Calanoid","small","RN63 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RD43",4,5,0.0015,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","small","RD43 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN63",4,4,0.0036,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","small","RN63 DWSC.Winter E"
