"Study","Year","Month","Date","Site","Treatment","Cage ID","Tag","Fullness","Digestion","Total Contents Weight","Prey Taxa","LH Stage","Prey Taxa LH Stage","Count","Taxa Weight","Comments"
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N8",2,5,0,"Diacyclops thomasi","adult","Diacyclops thomasi adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N8",2,5,0,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N8",2,5,0,"Calanoida",NA,"Calanoida",1,NA,"no full body"
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N8",2,5,0,"Cyclopoida",NA,"Cyclopoida",5,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N9",2,5,0,"Macrocyclops sp.","adult","Macrocyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N9",2,5,0,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N9",2,5,0,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N9",2,5,0,"Diacyclops thomasi","adult","Diacyclops thomasi adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N9",2,5,0,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N9",2,5,0,"Eucyclops sp.","adult","Eucyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","1","S3C1N9",2,5,0,"Daphnia sp.",NA,"Daphnia",13,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N1",2,6,0,"Simocephalus sp.",NA,"Simocephalus",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N5",2,2,0,"Daphnia sp.",NA,"Daphnia",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N5",2,2,0,"Plant material",NA,"Plant material",NA,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Ceriodaphnia sp.",NA,"Ceriodaphnia",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Daphnia sp.",NA,"Daphnia",23,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Acanthocyclops sp.","adult","Acanthocyclops adult",7,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",13,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Diacyclops thomasi","adult","Diacyclops thomasi adult",10,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Eucyclops sp.","adult","Eucyclops adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Diaptomidae","copepodid","Diaptomidae copepodid",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N6",3,5,0.0018,"Gammaridea","juvenile","Gammaridea juvenile",2,NA,"Eogammerus"
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N8",2,4,0.0015,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N8",2,4,0.0015,"Gammaridea","juvenile","Gammaridea juvenile",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N8",2,4,0.0015,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N8",2,4,0.0015,"Halicyclops sp.","adult","Halicyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N8",2,4,0.0015,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N8",2,4,0.0015,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N8",2,4,0.0015,"Diacyclops thomasi","adult","Diacyclops thomasi adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N8",2,4,0.0015,"Daphnia sp.",NA,"Daphnia",16,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N8",2,4,0.0015,"Animal parts",NA,"Animal parts",NA,NA,"digested"
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N9",3,5,0.0017,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N9",3,5,0.0017,"Ostracoda",NA,"Ostracoda",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N9",3,5,0.0017,"Bosmina sp.",NA,"Bosmina",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N9",3,5,0.0017,"Eggs",NA,"Unidentified eggs",5,NA,"maybe fish? They look like fish eggs but cannot be sure.  Same for the rest of the samples labeled eggs"
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N9",3,5,0.0017,"Diacyclops thomasi","adult","Diacyclops thomasi adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N9",3,5,0.0017,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","2","S3C2N9",3,5,0.0017,"Daphnia sp.",NA,"Daphnia",8,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N10",2,5,4e-04,"Daphnia sp.",NA,"Daphnia",9,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N10",2,5,4e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N10",2,5,4e-04,"Ceriodaphnia sp.",NA,"Ceriodaphnia",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N10",2,5,4e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N10",2,5,4e-04,"Simocephalus sp.",NA,"Simocephalus",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N10",2,5,4e-04,"Gammaridea",NA,"Gammaridea",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N10",2,5,4e-04,"Cyclopoida",NA,"Cyclopoida",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Simocephalus sp.",NA,"Simocephalus",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Calanoida",NA,"Calanoida",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Cyclopoida",NA,"Cyclopoida",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",12,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Diacyclops thomasi","adult","Diacyclops thomasi adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Eucyclops sp.","adult","Eucyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Ceriodaphnia sp.",NA,"Ceriodaphnia",5,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N3",3,5,0.001,"Daphnia sp.",NA,"Daphnia",11,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Ceriodaphnia sp.",NA,"Ceriodaphnia",6,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Gammaridea","juvenile","Gammaridea juvenile",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Cyclopoida",NA,"Cyclopoida",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Calanoida",NA,"Calanoida",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Daphnia sp.",NA,"Daphnia",8,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Diacyclops thomasi","adult","Diacyclops thomasi adult",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Eucyclops sp.","adult","Eucyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N6",3,5,0.001,"Animal parts",NA,"Animal parts",NA,NA,"looks like a spoon shaped object with teeth on one side"
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Eurytemora affinis","adult","Eurytemora affinis adult",8,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",5,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Macrocyclops sp.","adult","Macrocyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Cyclopoida",NA,"Cyclopoida",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Calanoida",NA,"Calanoida",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Animal parts",NA,"Animal parts",NA,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N7",3,4,9e-04,"Daphnia sp.",NA,"Daphnia",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Ceriodaphnia sp.",NA,"Ceriodaphnia",5,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Gammaridea","juvenile","Gammaridea juvenile",2,NA,"Eogammerus"
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Halicyclops sp.","adult","Halicyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",5,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Harpacticoida",NA,"Harpacticoida",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Acanthocyclops sp.","adult","Acanthocyclops adult",7,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",15,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Diacyclops thomasi","adult","Diacyclops thomasi adult",7,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",6,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","3","S3C3N9",3,5,0.0012,"Daphnia sp.",NA,"Daphnia",19,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N1",3,5,0.0014,"Halicyclops sp.","adult","Halicyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N1",3,5,0.0014,"Gammaridea","juvenile","Gammaridea juvenile",1,NA,"Eogammerus"
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N1",3,5,0.0014,"Daphnia sp.",NA,"Daphnia",12,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N1",3,5,0.0014,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N1",3,5,0.0014,"Bosmina sp.",NA,"Bosmina",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N1",3,5,0.0014,"Gammaridea",NA,"Gammaridea",2,NA,"two heads and body parts"
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N1",3,5,0.0014,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",6,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N1",3,5,0.0014,"Diacyclops thomasi","adult","Diacyclops thomasi adult",5,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N1",3,5,0.0014,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Macrocyclops sp.","copepodid","Macrocyclops copepodid",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Chydoridae",NA,"Chydoridae",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Pseudodiaptomus forbesi","copepodid","Pseudodiaptomus forbesi copepodid",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Eurytemora affinis","adult","Eurytemora affinis adult",5,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",6,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Osphranticum labronectum","adult","Osphranticum labronectum adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Daphnia sp.",NA,"Daphnia",7,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Ceriodaphnia sp.",NA,"Ceriodaphnia",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Gammaridea","juvenile","Gammaridea juvenile",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Animal parts",NA,"Animal parts",NA,NA,"mush"
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Acanthocyclops sp.","adult","Acanthocyclops adult",7,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",22,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Diacyclops thomasi","adult","Diacyclops thomasi adult",8,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",7,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Calanoida",NA,"Calanoida",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N4",3,5,0.0022,"Cyclopoida",NA,"Cyclopoida",5,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Daphnia sp.",NA,"Daphnia",13,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Ceriodaphnia sp.",NA,"Ceriodaphnia",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Gammaridea","juvenile","Gammaridea juvenile",2,NA,"Eogammerus"
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",9,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Diacyclops thomasi","adult","Diacyclops thomasi adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Eucyclops sp.","adult","Eucyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Plant material",NA,"Plant material",NA,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N5",3,5,8e-04,"Alona/Alonella",NA,"Alona/Alonella",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N6",2,5,7e-04,"Gammaridea","juvenile","Gammaridea juvenile",1,NA,"Eogammerus"
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N6",2,5,7e-04,"Daphnia sp.",NA,"Daphnia",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N6",2,5,7e-04,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N6",2,5,7e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N6",2,5,7e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N6",2,5,7e-04,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Pseudodiaptomus forbesi","copepodid","Pseudodiaptomus forbesi copepodid",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Gammaridea","juvenile","Gammaridea juvenile",8,NA,"Eogammerus"
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Ceriodaphnia sp.",NA,"Ceriodaphnia",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Daphnia sp.",NA,"Daphnia",20,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",11,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Diacyclops thomasi","adult","Diacyclops thomasi adult",6,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Leydigia sp.",NA,"Leydigia",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","4","S3C4N7",2,5,0.0016,"Simocephalus sp.",NA,"Simocephalus",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N10",2,5,7e-04,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N10",2,5,7e-04,"Gammaridea",NA,"Gammaridea",1,NA,"digested parts"
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N10",2,5,7e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N10",2,5,7e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N10",2,5,7e-04,"Diacyclops thomasi","adult","Diacyclops thomasi adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N10",2,5,7e-04,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N10",2,5,7e-04,"Daphnia sp.",NA,"Daphnia",11,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Mesocyclops sp.","adult","Mesocyclops adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Gammaridea",NA,"Gammaridea",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Daphnia sp.",NA,"Daphnia",17,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Acanthocyclops sp.","adult","Acanthocyclops adult",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",10,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Diacyclops thomasi","adult","Diacyclops thomasi adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N2",3,5,0.0014,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",5,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Dry","5","S3C5N4",1,1,0,"EMPTY",NA,"Empty",0,NA,NA
