"Study","Site","Date","Cage","SampleType","FlowMeterStart","FlowMeterEnd","Rotations","VolumeSampled","TotalVolume","SubsampledVolume","Taxon","Count","AdjCount","CPUE"
"SMSCG","Rio Vista",2024-09-11,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Ostracoda",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-11,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus forbesi copepodid",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-11,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus nauplii",93,93,2456.8012447793
"SMSCG","Rio Vista",2024-09-11,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Rotifer",16,16,422.675482972782
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Alona",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Annelida",4,4,105.668870743196
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Bosmina",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Chironomidae larvae",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Chydorus",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Cladocera",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Copepod nauplii",29,29,766.099312888168
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Euchlanis",7,7,184.920523800592
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Gastropoda",9,9,237.75495917219
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Harpacticoida",7,7,184.920523800592
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Insecta larvae",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Lecane",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Limnoithona copepodid",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Nematoda",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Ostracoda",16,16,422.675482972782
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Polyarthra",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus forbesi copepodid",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus nauplii",15,15,396.258265286983
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Rotifer",8,8,211.337741486391
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Tardigrada",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Testudinella",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 2","Pump",NA,NA,NA,0.0378541,10,10,"Trichocerca",4,4,105.668870743196
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Amphipoda",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Annelida",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Cladocera",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Copepod nauplii",53,53,1400.11253734734
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Cyclopoida copepodid",4,4,105.668870743196
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Euchlanis",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Gastropoda",7,7,184.920523800592
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Lecane",5,5,132.086088428994
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Nematoda",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Ostracoda",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Plationus",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus forbesi copepodid",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus nauplii",37,37,977.437054374559
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Rotifer",10,10,264.172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 3","Pump",NA,NA,NA,0.0378541,10,10,"Trichocerca",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Annelida",24,24,634.013224459173
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Chironomidae larvae",4,4,105.668870743196
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Cladocera nauplii",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Copepod nauplii",32,32,845.350965945565
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Cyclopoida copepodid",7,7,184.920523800592
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Diaphanosoma",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Euchlanis",29,29,766.099312888168
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Gammaridae",8,8,211.337741486391
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Gastropoda",12,12,317.006612229587
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Harpacticoida",4,4,105.668870743196
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Hydrachnidia",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Hydroptilidae larvae",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Keratella",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Lecane",19,19,501.927136030179
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Limnoithona copepodid",5,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Monospilus",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Ostracoda",17,17,449.092700658581
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Pseudodiaptomus forbesi adult",14,14,369.841047601185
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Pseudodiaptomus forbesi copepodid",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Pseudodiaptomus nauplii",53,53,1400.11253734734
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Rotifer",72,72,1902.03967337752
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Tardigrada",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Testudinella",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 3","Pump",NA,NA,NA,0.0378541,20,20,"Trichocerca",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Alona",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Bosmina",5,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Brachionus",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Ceriodaphnia",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Chironomidae larvae",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Chydorus",5,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Copepod nauplii",52,52,1373.69531966154
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Cyclopoida copepodid",7,7,184.920523800592
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Diaphanosoma",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Euchlanis",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Gastropoda",6,6,158.503306114793
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Harpacticoida",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Insecta larvae",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Keratella",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Lecane",2,2,52.8344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Limnoithona copepodid",5,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Ostracoda",6,6,158.503306114793
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Pseudodiaptomus forbesi adult",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Pseudodiaptomus nauplii",74,74,1954.87410874912
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Rotifer",8,8,211.337741486391
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Testudinella",4,4,105.668870743196
"SMSCG","Rio Vista",2024-09-26,"Cage 3 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Trichocerca",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Annelida",16,40,1056.68870743196
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Brachionus",1,2.5,66.0430442144972
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Camptocercus",1,2.5,66.0430442144972
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Chironomidae larvae",2,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Chironomidae pupae",1,2.5,66.0430442144972
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Chydorus",1,2.5,66.0430442144972
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Cladocera nauplii",2,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Copepod nauplii",24,60,1585.03306114793
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Cyclopoida copepodid",4,10,264.172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Euchlanis",78,195,5151.35744873078
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Eucyclops adult",2,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Gastropoda",3,7.5,198.129132643492
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Harpacticoida",1,2.5,66.0430442144972
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Hyalella",1,2.5,66.0430442144972
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Insecta larvae",1,2.5,66.0430442144972
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Keratella",1,2.5,66.0430442144972
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Lecane",8,20,528.344353715978
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Limnoithona copepodid",2,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Ostracoda",15,37.5,990.645663217459
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Pseudodiaptomus forbesi adult",2,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Pseudodiaptomus forbesi copepodid",2,5,132.086088428994
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Pseudodiaptomus nauplii",18,45,1188.77479586095
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Rotifer",19,47.5,1254.81784007545
"SMSCG","Rio Vista",2024-09-26,"Cage 4","Pump",NA,NA,NA,0.0378541,25,10,"Trichocerca",3,7.5,198.129132643492
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Annelida",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Bosmina",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Camptocercus",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Chironomidae larvae",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Copepod nauplii",59,59,1558.61584346213
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Cyclopoida copepodid",6,6,158.503306114793
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Euchlanis",9,9,237.75495917219
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Gastropoda",11,11,290.589394543788
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Lecane",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Ostracoda",5,5,132.086088428994
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus forbesi adult",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus forbesi copepodid",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus nauplii",59,59,1558.61584346213
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Rotifer",14,14,369.841047601185
"SMSCG","Rio Vista",2024-09-11,"Cage 4","Pump",NA,NA,NA,0.0378541,10,10,"Trichocerca",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Bosmina",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Copepod nauplii",55,55,1452.94697271894
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Cyclopoida adult",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Cyclopoida copepodid",5,5,132.086088428994
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Diaphanosoma",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Euchlanis",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Gastropoda",8,8,211.337741486391
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Lecane",8,8,211.337741486391
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Limnoithona sinensis adult",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Ostracoda",3,3,79.2516530573967
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Plationus",1,1,26.4172176857989
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus forbesi copepodid",29,29,766.099312888168
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Pseudodiaptomus nauplii",116,116,3064.39725155267
"SMSCG","Rio Vista",2024-09-11,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,10,"Rotifer",13,13,343.423829915386
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Bosmina",1,1.42857142857143,37.7388824082841
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Copepod nauplii",72,102.857142857143,2717.19953339646
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Cyclopoida copepodid",7,10,264.172176857989
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Euchlanis",5,7.14285714285714,188.694412041421
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Gastropoda",5,7.14285714285714,188.694412041421
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Harpacticoida",4,5.71428571428571,150.955529633137
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Lecane",4,5.71428571428571,150.955529633137
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Limnoithona copepodid",4,5.71428571428571,150.955529633137
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Ostracoda",5,7.14285714285714,188.694412041421
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Polyarthra",1,1.42857142857143,37.7388824082841
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Pseudodiaptomus forbesi copepodid",11,15.7142857142857,415.127706491125
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Pseudodiaptomus nauplii",99,141.428571428571,3736.14935842013
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Rotifer",13,18.5714285714286,490.605471307694
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Simocephalus",1,1.42857142857143,37.7388824082841
"SMSCG","Rio Vista",2024-09-26,"Cage 4 Outside","Pump",NA,NA,NA,0.0378541,10,7,"Trichocerca",2,2.85714285714286,75.4777648165683
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5","Pump",NA,NA,NA,0.0378541,10,2,"Barnacle nauplii",1,5,132.086088428994
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5","Pump",NA,NA,NA,0.0378541,10,2,"Copepod nauplii",219,1095,28926.8533659498
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5","Pump",NA,NA,NA,0.0378541,10,2,"Keratella",1,5,132.086088428994
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5","Pump",NA,NA,NA,0.0378541,10,2,"Limnoithona copepodid",56,280,7396.82095202369
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5","Pump",NA,NA,NA,0.0378541,10,2,"Limnoithona tetraspina adult",53,265,7000.56268673671
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5","Pump",NA,NA,NA,0.0378541,10,2,"Polychaete larvae",3,15,396.258265286983
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5","Pump",NA,NA,NA,0.0378541,10,2,"Pseudodiaptomus nauplii",5,25,660.430442144972
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5","Pump",NA,NA,NA,0.0378541,10,2,"Rotifer",24,120,3170.06612229587
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Acartiella sinensis adult",1,7.5,198.129132643492
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Brachionus",7,52.5,1386.90392850444
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Copepod nauplii",163,1222.5,32295.0486208891
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Cyclopoida copepodid",1,7.5,198.129132643492
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Harpacticoida",2,15,396.258265286983
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Keratella",3,22.5,594.387397930475
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Limnoithona copepodid",58,435,11491.4896933225
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Limnoithona tetraspina adult",61,457.5,12085.877091253
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Notholca",1,7.5,198.129132643492
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Ostracoda",1,7.5,198.129132643492
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Pseudodiaptomus nauplii",4,30,792.516530573967
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5","Pump",NA,NA,NA,0.0378541,15,2,"Rotifer",6,45,1188.77479586095
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,10,1,"Barnacle nauplii",1,10,264.172176857989
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,10,1,"Copepod nauplii",143,1430,37776.6212906924
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,10,1,"Limnoithona copepodid",33,330,8717.68183631364
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,10,1,"Limnoithona tetraspina adult",41,410,10831.0592511775
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,10,1,"Pseudodiaptomus nauplii",8,80,2113.37741486391
"SMSCG","Suisun Marsh",2024-09-11,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,10,1,"Rotifer",10,100,2641.72176857989
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,15,2,"Acartiella sinensis adult",2,15,396.258265286983
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,15,2,"Brachionus",6,45,1188.77479586095
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,15,2,"Copepod nauplii",167,1252.5,33087.5651514631
"SMSCG","Suisun Marsh",2024-09-25,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,15,2,"Harpacticoida",1,7.5,198.129132643492
