"Study","Site","Year","Month","Date","Enclosure","Treatment","FishID","Tag","Error","Empty","Fullness","Digestion","FullStomachWeight","EmptyStomachWeight","StomachWeightDifference","TotalContentsWeight","Taxon","Count","TaxaWeight","Comments"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"1","Dry","2022_FDS_S3C1N9","S3C1N9","FALSE","N",2,5,"1.01E-2","0.0031",0.007,NA,"Eucyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"1","Dry","2022_FDS_S3C1N9","S3C1N9","FALSE","N",2,5,"1.01E-2","0.0031",0.007,NA,"Macrocyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N1","S3C2N1","FALSE","N",2,6,"1.47E-2","0.0116",0.0031,NA,"Simocephalus",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N5","S3C2N5","FALSE","N",2,2,"5.7999999999999996E-3","0.0055",3e-04,NA,"Daphnia",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N5","S3C2N5","FALSE","N",2,2,"5.7999999999999996E-3","0.0055",3e-04,NA,"Plant material",0,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Acanthocyclops adult",7,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Acanthocyclops copepodid",13,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Ceriodaphnia",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Daphnia",23,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Diacyclops thomasi adult",10,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Diacyclops thomasi copepodid",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Diaptomidae copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Eucyclops adult",3,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Eurytemora carolleeae adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Gammaridea juvenile",2,NA,"Eogammerus"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N6","S3C2N6","FALSE","N",3,5,"1.11E-2","0.0074",0.0037,0.0018,"Pseudodiaptomus forbesi adult",3,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N8","S3C2N8","FALSE","N",2,4,"1.3299999999999999E-2","0.0072",0.0061,0.0015,"Acanthocyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N8","S3C2N8","FALSE","N",2,4,"1.3299999999999999E-2","0.0072",0.0061,0.0015,"Acanthocyclops copepodid",3,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N8","S3C2N8","FALSE","N",2,4,"1.3299999999999999E-2","0.0072",0.0061,0.0015,"Animal parts",0,NA,"digested"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N8","S3C2N8","FALSE","N",2,4,"1.3299999999999999E-2","0.0072",0.0061,0.0015,"Daphnia",16,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N8","S3C2N8","FALSE","N",2,4,"1.3299999999999999E-2","0.0072",0.0061,0.0015,"Diacyclops thomasi adult",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N8","S3C2N8","FALSE","N",2,4,"1.3299999999999999E-2","0.0072",0.0061,0.0015,"Eurytemora carolleeae adult",3,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N8","S3C2N8","FALSE","N",2,4,"1.3299999999999999E-2","0.0072",0.0061,0.0015,"Gammaridea juvenile",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N8","S3C2N8","FALSE","N",2,4,"1.3299999999999999E-2","0.0072",0.0061,0.0015,"Halicyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N8","S3C2N8","FALSE","N",2,4,"1.3299999999999999E-2","0.0072",0.0061,0.0015,"Sinocalanus doerrii adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N9","S3C2N9","FALSE","N",3,5,"9.4999999999999998E-3","0.0064",0.0031,0.0017,"Bosmina",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N9","S3C2N9","FALSE","N",3,5,"9.4999999999999998E-3","0.0064",0.0031,0.0017,"Daphnia",8,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N9","S3C2N9","FALSE","N",3,5,"9.4999999999999998E-3","0.0064",0.0031,0.0017,"Diacyclops thomasi adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N9","S3C2N9","FALSE","N",3,5,"9.4999999999999998E-3","0.0064",0.0031,0.0017,"Diacyclops thomasi copepodid",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N9","S3C2N9","FALSE","N",3,5,"9.4999999999999998E-3","0.0064",0.0031,0.0017,"Eurytemora carolleeae adult",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N9","S3C2N9","FALSE","N",3,5,"9.4999999999999998E-3","0.0064",0.0031,0.0017,"Ostracoda",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"2","Live","2022_FDS_S3C2N9","S3C2N9","FALSE","N",3,5,"9.4999999999999998E-3","0.0064",0.0031,0.0017,"Unidentified eggs",5,NA,"maybe fish? They look like fish eggs but cannot be sure.  Same for the rest of the samples labeled eggs"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N10","S3C3N10","FALSE","N",2,5,"1.7999999999999999E-2","0.0136",0.0044,4e-04,"Acanthocyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N10","S3C3N10","FALSE","N",2,5,"1.7999999999999999E-2","0.0136",0.0044,4e-04,"Acanthocyclops copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N10","S3C3N10","FALSE","N",2,5,"1.7999999999999999E-2","0.0136",0.0044,4e-04,"Ceriodaphnia",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N10","S3C3N10","FALSE","N",2,5,"1.7999999999999999E-2","0.0136",0.0044,4e-04,"Cyclopoida",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N10","S3C3N10","FALSE","N",2,5,"1.7999999999999999E-2","0.0136",0.0044,4e-04,"Daphnia",9,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N10","S3C3N10","FALSE","N",2,5,"1.7999999999999999E-2","0.0136",0.0044,4e-04,"Gammaridae",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N10","S3C3N10","FALSE","N",2,5,"1.7999999999999999E-2","0.0136",0.0044,4e-04,"Simocephalus",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Acanthocyclops adult",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Acanthocyclops copepodid",12,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Calanoida",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Ceriodaphnia",5,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Cyclopoida",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Daphnia",11,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Diacyclops thomasi adult",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Diacyclops thomasi copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Eucyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Eurytemora carolleeae adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Simocephalus",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N3","S3C3N3","FALSE","N",3,5,"1.55E-2","0.0126",0.0029,0.001,"Sinocalanus doerrii adult",3,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Acanthocyclops adult",3,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Acanthocyclops copepodid",4,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Animal parts",0,NA,"looks like a spoon shaped object with teeth on one side"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Calanoida",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Ceriodaphnia",6,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Cyclopoida",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Daphnia",8,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Diacyclops thomasi adult",4,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Eucyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Eurytemora carolleeae copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Gammaridea juvenile",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N6","S3C3N6","FALSE","N",3,5,"1.83E-2","0.0145",0.0038,0.001,"Sinocalanus doerrii adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Acanthocyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Acanthocyclops copepodid",5,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Animal parts",0,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Calanoida",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Cyclopoida",4,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Daphnia",4,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Diacyclops thomasi copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Eurytemora carolleeae adult",8,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Macrocyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N7","S3C3N7","FALSE","N",3,4,"1.4500000000000001E-2","0.0116",0.0029,9e-04,"Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Acanthocyclops adult",7,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Acanthocyclops copepodid",15,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Ceriodaphnia",5,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Daphnia",19,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Diacyclops thomasi adult",7,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Diacyclops thomasi copepodid",6,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Eurytemora carolleeae adult",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Eurytemora carolleeae copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Gammaridea juvenile",2,NA,"Eogammerus?"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Halicyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Harpacticoida",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"3","Dry","2022_FDS_S3C3N9","S3C3N9","FALSE","N",3,5,"1.1900000000000001E-2","0.008",0.0039,0.0012,"Pseudodiaptomus forbesi adult",5,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N1","S3C4N1","FALSE","N",3,5,"1.21E-2","0.0087",0.0034,0.0014,"Acanthocyclops copepodid",6,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N1","S3C4N1","FALSE","N",3,5,"1.21E-2","0.0087",0.0034,0.0014,"Bosmina",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N1","S3C4N1","FALSE","N",3,5,"1.21E-2","0.0087",0.0034,0.0014,"Daphnia",12,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N1","S3C4N1","FALSE","N",3,5,"1.21E-2","0.0087",0.0034,0.0014,"Diacyclops thomasi adult",5,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N1","S3C4N1","FALSE","N",3,5,"1.21E-2","0.0087",0.0034,0.0014,"Diacyclops thomasi copepodid",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N1","S3C4N1","FALSE","N",3,5,"1.21E-2","0.0087",0.0034,0.0014,"Eurytemora carolleeae adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N1","S3C4N1","FALSE","N",3,5,"1.21E-2","0.0087",0.0034,0.0014,"Gammaridae",2,NA,"two heads and body parts"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N1","S3C4N1","FALSE","N",3,5,"1.21E-2","0.0087",0.0034,0.0014,"Gammaridea juvenile",1,NA,"Eogammerus?"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N1","S3C4N1","FALSE","N",3,5,"1.21E-2","0.0087",0.0034,0.0014,"Halicyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Acanthocyclops adult",7,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Acanthocyclops copepodid",22,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Animal parts",0,NA,"mush"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Calanoida",4,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Ceriodaphnia",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Chydoridae",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Cyclopoida",5,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Daphnia",7,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Diacyclops thomasi adult",8,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Diacyclops thomasi copepodid",7,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Eurytemora carolleeae adult",5,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Eurytemora carolleeae copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Gammaridea juvenile",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Macrocyclops copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Osphranticum labronectum adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Pseudodiaptomus forbesi adult",6,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N4","S3C4N4","FALSE","N",3,5,"1.5699999999999999E-2","0.0099",0.0058,0.0022,"Pseudodiaptomus forbesi copepodid",3,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Acanthocyclops adult",3,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Acanthocyclops copepodid",9,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Alona/Alonella",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Ceriodaphnia",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Daphnia",13,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Diacyclops thomasi adult",2,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Diacyclops thomasi copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Eucyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Eurytemora carolleeae adult",3,NA,NA
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Gammaridea juvenile",2,NA,"Eogammerus?"
"Feeding Study","Rio Vista","2022","2",2022-02-22,"4","Live","2022_FDS_S3C4N5","S3C4N5","FALSE","N",3,5,"1.14E-2","0.0089",0.0025,8e-04,"Plant material",0,NA,NA
